2020.01.02 17:45:00,1.31241,1.31304,1.31233,1.31256,733.2
2020.01.02 17:50:00,1.31256,1.31304,1.31249,1.31302,619.73
2020.01.02 17:55:00,1.31301,1.31341,1.31276,1.31339,928.24
2020.01.02 18:00:00,1.31343,1.31352,1.31323,1.31328,671.63
2020.01.02 18:05:00,1.31326,1.31345,1.3127,1.31271,757.05
2020.01.02 18:10:00,1.31271,1.31295,1.31249,1.31254,577.77
2020.01.02 18:15:00,1.31254,1.31305,1.31249,1.31278,566.41
2020.01.02 18:20:00,1.31278,1.3132,1.31274,1.31301,495.57
2020.01.02 18:25:00,1.31301,1.31361,1.31301,1.31359,583.38
2020.01.02 18:30:00,1.31358,1.31401,1.31341,1.31386,509.07
2020.01.02 18:35:00,1.31386,1.31414,1.31378,1.31412,633.65
2020.01.02 18:40:00,1.31413,1.31424,1.31392,1.31413,592.85
2020.01.02 18:45:00,1.31413,1.31434,1.3135,1.3135,491.75
2020.01.02 18:50:00,1.3135,1.31383,1.31328,1.31364,800.88
2020.01.02 18:55:00,1.31367,1.31414,1.31361,1.31394,605.58
2020.01.02 19:00:00,1.31393,1.31404,1.31362,1.31367,346.05
2020.01.02 19:05:00,1.31367,1.31375,1.31325,1.31335,674.54
2020.01.02 19:10:00,1.31335,1.31369,1.31326,1.31356,490.33
2020.01.02 19:15:00,1.31359,1.31365,1.31332,1.31343,604.33
2020.01.02 19:20:00,1.31343,1.31343,1.313,1.31332,698.27
2020.01.02 19:25:00,1.31333,1.31343,1.31323,1.31331,430.35
2020.01.02 19:30:00,1.31326,1.31341,1.31317,1.31324,325.13
2020.01.02 19:35:00,1.31323,1.31325,1.31278,1.31285,595.23
2020.01.02 19:40:00,1.31285,1.31346,1.31284,1.31333,313.03
2020.01.02 19:45:00,1.31333,1.31379,1.31332,1.31362,310.27
2020.01.02 19:50:00,1.31362,1.31369,1.31347,1.31362,188.72
2020.01.02 19:55:00,1.31362,1.31362,1.31282,1.31289,875.8
2020.01.02 20:00:00,1.31289,1.31348,1.31288,1.31344,292.22
2020.01.02 20:05:00,1.31345,1.31379,1.31345,1.31379,515.39
2020.01.02 20:10:00,1.3138,1.31408,1.31377,1.31395,555.68
2020.01.02 20:15:00,1.31395,1.31427,1.31388,1.31424,385.54
2020.01.02 20:20:00,1.31424,1.31436,1.31407,1.3143,607.36
2020.01.02 20:25:00,1.31429,1.31452,1.31425,1.31443,380.53
2020.01.02 20:30:00,1.31443,1.31443,1.31393,1.31396,464.97
2020.01.02 20:35:00,1.31396,1.31419,1.31367,1.31405,467.61
2020.01.02 20:40:00,1.31403,1.31413,1.31381,1.31387,453.85
2020.01.02 20:45:00,1.31388,1.31409,1.31362,1.31408,555.1
2020.01.02 20:50:00,1.31407,1.31452,1.31397,1.31405,489.52
2020.01.02 20:55:00,1.31405,1.31409,1.31355,1.31385,628.2
2020.01.02 21:00:00,1.31386,1.31402,1.31356,1.31402,209.75
2020.01.02 21:05:00,1.31402,1.31419,1.314,1.31415,143.45
2020.01.02 21:10:00,1.31415,1.31419,1.31401,1.31404,172.48
2020.01.02 21:15:00,1.31403,1.31419,1.31401,1.31419,122.82
2020.01.02 21:20:00,1.31417,1.31417,1.31406,1.31409,74.1
